Date,IsHoliday,Dept,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment
2010-11-12,0,13.0,36817.35,59.61,2.728,212.003944,7.838
2010-11-12,0,48.0,566.0,59.61,2.728,212.003944,7.838
2010-11-12,0,87.0,39369.0,59.61,2.728,212.003944,7.838
2010-11-12,0,79.0,29531.38,59.61,2.728,212.003944,7.838
2010-11-12,0,92.0,144909.63,59.61,2.728,212.003944,7.838
2010-11-12,0,34.0,11137.4,59.61,2.728,212.003944,7.838
2010-11-12,0,37.0,2488.36,59.61,2.728,212.003944,7.838
2010-11-12,0,3.0,9146.77,59.61,2.728,212.003944,7.838
2010-11-12,0,19.0,1769.86,59.61,2.728,212.003944,7.838
2010-11-12,0,12.0,11313.89,59.61,2.728,212.003944,7.838
2010-11-12,0,22.0,7336.21,59.61,2.728,212.003944,7.838
2010-11-12,0,67.0,5951.17,59.61,2.728,212.003944,7.838
2010-11-12,0,31.0,2087.72,59.61,2.728,212.003944,7.838
2010-11-12,0,6.0,4248.34,59.61,2.728,212.003944,7.838
2010-11-12,0,29.0,4990.65,59.61,2.728,212.003944,7.838
2010-11-12,0,72.0,44777.94,59.61,2.728,212.003944,7.838
2010-11-12,0,36.0,1222.0,59.61,2.728,212.003944,7.838
2010-11-12,0,46.0,17690.36,59.61,2.728,212.003944,7.838
2010-11-12,0,1.0,19549.39,59.61,2.728,212.003944,7.838
2010-11-12,0,7.0,21019.7,59.61,2.728,212.003944,7.838
2010-11-12,0,97.0,36255.13,59.61,2.728,212.003944,7.838
2010-11-12,0,56.0,956.7,59.61,2.728,212.003944,7.838
2010-11-12,0,71.0,2173.76,59.61,2.728,212.003944,7.838
2010-11-12,0,17.0,8603.57,59.61,2.728,212.003944,7.838
2010-11-12,0,98.0,11433.3,59.61,2.728,212.003944,7.838
2010-11-12,0,18.0,8943.59,59.61,2.728,212.003944,7.838
2010-11-12,0,55.0,16218.9,59.61,2.728,212.003944,7.838
2010-11-12,0,83.0,4239.32,59.61,2.728,212.003944,7.838
2010-11-12,0,93.0,77214.95,59.61,2.728,212.003944,7.838
2010-11-12,0,82.0,21473.78,59.61,2.728,212.003944,7.838
2010-11-12,0,26.0,7582.52,59.61,2.728,212.003944,7.838
2010-11-12,0,94.0,52564.16,59.61,2.728,212.003944,7.838
2010-11-12,0,9.0,37167.49,59.61,2.728,212.003944,7.838
2010-11-12,0,52.0,3055.28,59.61,2.728,212.003944,7.838
2010-11-12,0,45.0,68.82,59.61,2.728,212.003944,7.838
2010-11-12,0,91.0,65468.22,59.61,2.728,212.003944,7.838
2010-11-12,0,11.0,21880.47,59.61,2.728,212.003944,7.838
2010-11-12,0,81.0,29813.66,59.61,2.728,212.003944,7.838
2010-11-12,0,5.0,23698.89,59.61,2.728,212.003944,7.838
2010-11-12,0,49.0,10234.34,59.61,2.728,212.003944,7.838
2010-11-12,0,8.0,35527.64,59.61,2.728,212.003944,7.838
2010-11-12,0,33.0,6534.24,59.61,2.728,212.003944,7.838
2010-11-12,0,2.0,43194.49,59.61,2.728,212.003944,7.838
2010-11-12,0,60.0,994.4,59.61,2.728,212.003944,7.838
2010-11-12,0,14.0,13837.16,59.61,2.728,212.003944,7.838
2010-11-12,0,10.0,26288.47,59.61,2.728,212.003944,7.838
2010-11-12,0,27.0,1474.2,59.61,2.728,212.003944,7.838
2010-11-12,0,58.0,4145.0,59.61,2.728,212.003944,7.838
2010-11-12,0,24.0,5644.17,59.61,2.728,212.003944,7.838
2010-11-12,0,54.0,50.0,59.61,2.728,212.003944,7.838
2010-11-12,0,59.0,1369.26,59.61,2.728,212.003944,7.838
2010-11-12,0,23.0,21370.42,59.61,2.728,212.003944,7.838
2010-11-12,0,28.0,1027.18,59.61,2.728,212.003944,7.838
2010-11-12,0,35.0,2229.0,59.61,2.728,212.003944,7.838
2010-11-12,0,47.0,20.0,59.61,2.728,212.003944,7.838
2010-11-12,0,4.0,35008.03,59.61,2.728,212.003944,7.838
2010-11-12,0,85.0,3913.25,59.61,2.728,212.003944,7.838
2010-11-12,0,80.0,15510.94,59.61,2.728,212.003944,7.838
2010-11-12,0,32.0,7931.19,59.61,2.728,212.003944,7.838
2010-11-12,0,44.0,4641.38,59.61,2.728,212.003944,7.838
2010-11-12,0,42.0,7793.62,59.61,2.728,212.003944,7.838
2010-11-12,0,90.0,79428.8,59.61,2.728,212.003944,7.838
2010-11-12,0,30.0,2856.38,59.61,2.728,212.003944,7.838
2010-11-12,0,96.0,28019.2,59.61,2.728,212.003944,7.838
2010-11-12,0,38.0,82395.79,59.61,2.728,212.003944,7.838
2010-11-12,0,21.0,7969.61,59.61,2.728,212.003944,7.838
2010-11-12,0,16.0,7370.53,59.61,2.728,212.003944,7.838
2010-11-12,0,25.0,9402.53,59.61,2.728,212.003944,7.838
2010-11-12,0,40.0,59117.63,59.61,2.728,212.003944,7.838
2010-11-12,0,74.0,10447.25,59.61,2.728,212.003944,7.838
2010-11-12,0,41.0,1071.0,59.61,2.728,212.003944,7.838
2010-11-12,0,95.0,110209.31,59.61,2.728,212.003944,7.838
2010-11-19,0,37.0,2543.8,51.41,2.771,211.8896737,7.838
2010-11-19,0,93.0,79474.21,51.41,2.771,211.8896737,7.838
2010-11-19,0,92.0,157621.22,51.41,2.771,211.8896737,7.838
2010-11-19,0,13.0,38446.26,51.41,2.771,211.8896737,7.838
2010-11-19,0,45.0,80.29,51.41,2.771,211.8896737,7.838
2010-11-19,0,87.0,34043.14,51.41,2.771,211.8896737,7.838
2010-11-19,0,31.0,1932.64,51.41,2.771,211.8896737,7.838
2010-11-19,0,33.0,6722.67,51.41,2.771,211.8896737,7.838
2010-11-19,0,49.0,10675.61,51.41,2.771,211.8896737,7.838
2010-11-19,0,18.0,15020.49,51.41,2.771,211.8896737,7.838
2010-11-19,0,72.0,32072.93,51.41,2.771,211.8896737,7.838
2010-11-19,0,46.0,16465.14,51.41,2.771,211.8896737,7.838
2010-11-19,0,2.0,41443.25,51.41,2.771,211.8896737,7.838
2010-11-19,0,26.0,8583.68,51.41,2.771,211.8896737,7.838
2010-11-19,0,67.0,6156.76,51.41,2.771,211.8896737,7.838
2010-11-19,0,3.0,9202.11,51.41,2.771,211.8896737,7.838
2010-11-19,0,20.0,3276.59,51.41,2.771,211.8896737,7.838
2010-11-19,0,17.0,10086.41,51.41,2.771,211.8896737,7.838
2010-11-19,0,82.0,20964.18,51.41,2.771,211.8896737,7.838
2010-11-19,0,58.0,3917.0,51.41,2.771,211.8896737,7.838
2010-11-19,0,1.0,19552.84,51.41,2.771,211.8896737,7.838
2010-11-19,0,12.0,7984.58,51.41,2.771,211.8896737,7.838
2010-11-19,0,11.0,23243.67,51.41,2.771,211.8896737,7.838
2010-11-19,0,55.0,15807.45,51.41,2.771,211.8896737,7.838
2010-11-19,0,59.0,1209.17,51.41,2.771,211.8896737,7.838
2010-11-19,0,4.0,37078.61,51.41,2.771,211.8896737,7.838
2010-11-19,0,56.0,911.41,51.41,2.771,211.8896737,7.838
2010-11-19,0,36.0,1712.0,51.41,2.771,211.8896737,7.838
2010-11-19,0,6.0,3507.65,51.41,2.771,211.8896737,7.838
2010-11-19,0,79.0,28073.27,51.41,2.771,211.8896737,7.838
2010-11-19,0,34.0,10469.5,51.41,2.771,211.8896737,7.838
2010-11-19,0,48.0,2083.0,51.41,2.771,211.8896737,7.838
2010-11-19,0,91.0,62166.33,51.41,2.771,211.8896737,7.838
2010-11-19,0,83.0,4255.18,51.41,2.771,211.8896737,7.838
2010-11-19,0,7.0,24313.72,51.41,2.771,211.8896737,7.838
2010-11-19,0,22.0,7723.69,51.41,2.771,211.8896737,7.838
2010-11-19,0,8.0,35759.26,51.41,2.771,211.8896737,7.838
2010-11-19,0,38.0,73121.25,51.41,2.771,211.8896737,7.838
2010-11-19,0,10.0,26066.48,51.41,2.771,211.8896737,7.838
2010-11-19,0,96.0,24137.46,51.41,2.771,211.8896737,7.838
2010-11-19,0,94.0,55213.82,51.41,2.771,211.8896737,7.838
2010-11-19,0,71.0,2363.04,51.41,2.771,211.8896737,7.838
2010-11-19,0,9.0,27561.57,51.41,2.771,211.8896737,7.838
2010-11-19,0,42.0,7887.03,51.41,2.771,211.8896737,7.838
2010-11-19,0,90.0,81642.89,51.41,2.771,211.8896737,7.838
2010-11-19,0,54.0,52.92,51.41,2.771,211.8896737,7.838
2010-11-19,0,85.0,3886.23,51.41,2.771,211.8896737,7.838
2010-11-19,0,27.0,1884.6,51.41,2.771,211.8896737,7.838
2010-11-19,0,81.0,29383.02,51.41,2.771,211.8896737,7.838
2010-11-19,0,35.0,2605.0,51.41,2.771,211.8896737,7.838
2010-11-19,0,19.0,1736.17,51.41,2.771,211.8896737,7.838
2010-11-19,0,60.0,844.8,51.41,2.771,211.8896737,7.838
2010-11-19,0,30.0,2781.26,51.41,2.771,211.8896737,7.838
2010-11-19,0,95.0,107544.02,51.41,2.771,211.8896737,7.838
2010-11-19,0,32.0,6967.7,51.41,2.771,211.8896737,7.838
2010-11-19,0,29.0,5275.25,51.41,2.771,211.8896737,7.838
2010-11-19,0,97.0,34756.36,51.41,2.771,211.8896737,7.838
2010-11-19,0,24.0,6948.82,51.41,2.771,211.8896737,7.838
2010-11-19,0,16.0,5276.21,51.41,2.771,211.8896737,7.838
2010-11-19,0,74.0,9446.08,51.41,2.771,211.8896737,7.838
2010-11-19,0,80.0,16193.03,51.41,2.771,211.8896737,7.838
2010-11-19,0,98.0,14059.26,51.41,2.771,211.8896737,7.838
2010-11-19,0,23.0,23106.93,51.41,2.771,211.8896737,7.838
2010-11-19,0,40.0,58214.46,51.41,2.771,211.8896737,7.838
2010-11-19,0,14.0,19788.98,51.41,2.771,211.8896737,7.838
2010-11-19,0,21.0,7394.27,51.41,2.771,211.8896737,7.838
2010-11-19,0,28.0,936.9,51.41,2.771,211.8896737,7.838
2010-11-19,0,5.0,24716.49,51.41,2.771,211.8896737,7.838
2010-11-19,0,25.0,9919.34,51.41,2.771,211.8896737,7.838
2010-11-19,0,41.0,1023.0,51.41,2.771,211.8896737,7.838
2010-11-19,0,52.0,2131.18,51.41,2.771,211.8896737,7.838
2010-11-19,0,44.0,4338.65,51.41,2.771,211.8896737,7.838
2010-11-26,1,45.0,11.47,64.52,2.735,211.7484333,7.838
2010-11-26,1,20.0,5994.53,64.52,2.735,211.7484333,7.838
2010-11-26,1,59.0,1687.77,64.52,2.735,211.7484333,7.838
2010-11-26,1,31.0,2760.12,64.52,2.735,211.7484333,7.838
2010-11-26,1,55.0,32756.5,64.52,2.735,211.7484333,7.838
2010-11-26,1,33.0,10290.44,64.52,2.735,211.7484333,7.838
2010-11-26,1,1.0,18820.29,64.52,2.735,211.7484333,7.838
2010-11-26,1,3.0,10706.81,64.52,2.735,211.7484333,7.838
2010-11-26,1,46.0,18640.46,64.52,2.735,211.7484333,7.838
2010-11-26,1,18.0,33967.24,64.52,2.735,211.7484333,7.838
2010-11-26,1,60.0,895.8,64.52,2.735,211.7484333,7.838
2010-11-26,1,2.0,45681.98,64.52,2.735,211.7484333,7.838
2010-11-26,1,36.0,2295.0,64.52,2.735,211.7484333,7.838
2010-11-26,1,38.0,55973.77,64.52,2.735,211.7484333,7.838
2010-11-26,1,93.0,81660.77,64.52,2.735,211.7484333,7.838
2010-11-26,1,11.0,30865.64,64.52,2.735,211.7484333,7.838
2010-11-26,1,9.0,44504.17,64.52,2.735,211.7484333,7.838
2010-11-26,1,48.0,1137.0,64.52,2.735,211.7484333,7.838
2010-11-26,1,17.0,13337.59,64.52,2.735,211.7484333,7.838
2010-11-26,1,49.0,8981.48,64.52,2.735,211.7484333,7.838
2010-11-26,1,56.0,1457.38,64.52,2.735,211.7484333,7.838
2010-11-26,1,8.0,34099.53,64.52,2.735,211.7484333,7.838
2010-11-26,1,85.0,3791.55,64.52,2.735,211.7484333,7.838
2010-11-26,1,4.0,46201.27,64.52,2.735,211.7484333,7.838
2010-11-26,1,6.0,20163.69,64.52,2.735,211.7484333,7.838
2010-11-26,1,72.0,196810.42,64.52,2.735,211.7484333,7.838
2010-11-26,1,30.0,2844.88,64.52,2.735,211.7484333,7.838
2010-11-26,1,82.0,24770.41,64.52,2.735,211.7484333,7.838
2010-11-26,1,90.0,91012.78,64.52,2.735,211.7484333,7.838
2010-11-26,1,22.0,15769.67,64.52,2.735,211.7484333,7.838
2010-11-26,1,97.0,28754.58,64.52,2.735,211.7484333,7.838
2010-11-26,1,92.0,170904.79,64.52,2.735,211.7484333,7.838
2010-11-26,1,74.0,19282.0,64.52,2.735,211.7484333,7.838
2010-11-26,1,21.0,9093.19,64.52,2.735,211.7484333,7.838
2010-11-26,1,16.0,9225.41,64.52,2.735,211.7484333,7.838
2010-11-26,1,95.0,106015.41,64.52,2.735,211.7484333,7.838
2010-11-26,1,19.0,1114.47,64.52,2.735,211.7484333,7.838
2010-11-26,1,71.0,4327.7,64.52,2.735,211.7484333,7.838
2010-11-26,1,58.0,2560.0,64.52,2.735,211.7484333,7.838
2010-11-26,1,29.0,6603.2,64.52,2.735,211.7484333,7.838
2010-11-26,1,42.0,6981.92,64.52,2.735,211.7484333,7.838
2010-11-26,1,54.0,120.68,64.52,2.735,211.7484333,7.838
2010-11-26,1,67.0,6004.34,64.52,2.735,211.7484333,7.838
2010-11-26,1,37.0,2827.25,64.52,2.735,211.7484333,7.838
2010-11-26,1,83.0,2847.62,64.52,2.735,211.7484333,7.838
2010-11-26,1,12.0,9619.81,64.52,2.735,211.7484333,7.838
2010-11-26,1,81.0,30448.4,64.52,2.735,211.7484333,7.838
2010-11-26,1,96.0,34927.63,64.52,2.735,211.7484333,7.838
2010-11-26,1,41.0,2066.4,64.52,2.735,211.7484333,7.838
2010-11-26,1,26.0,11918.3,64.52,2.735,211.7484333,7.838
2010-11-26,1,94.0,61809.29,64.52,2.735,211.7484333,7.838
2010-11-26,1,13.0,38371.99,64.52,2.735,211.7484333,7.838
2010-11-26,1,79.0,29147.2,64.52,2.735,211.7484333,7.838
2010-11-26,1,24.0,11915.5,64.52,2.735,211.7484333,7.838
2010-11-26,1,5.0,70158.86,64.52,2.735,211.7484333,7.838
2010-11-26,1,34.0,17295.5,64.52,2.735,211.7484333,7.838
2010-11-26,1,32.0,10593.12,64.52,2.735,211.7484333,7.838
2010-11-26,1,7.0,72635.06,64.52,2.735,211.7484333,7.838
2010-11-26,1,52.0,3385.22,64.52,2.735,211.7484333,7.838
2010-11-26,1,28.0,932.76,64.52,2.735,211.7484333,7.838
2010-11-26,1,80.0,16373.34,64.52,2.735,211.7484333,7.838
2010-11-26,1,98.0,17693.74,64.52,2.735,211.7484333,7.838
2010-11-26,1,10.0,31090.69,64.52,2.735,211.7484333,7.838
2010-11-26,1,44.0,8324.33,64.52,2.735,211.7484333,7.838
2010-11-26,1,35.0,2870.0,64.52,2.735,211.7484333,7.838
2010-11-26,1,87.0,40817.18,64.52,2.735,211.7484333,7.838
2010-11-26,1,27.0,2099.1,64.52,2.735,211.7484333,7.838
2010-11-26,1,23.0,33328.17,64.52,2.735,211.7484333,7.838
2010-11-26,1,25.0,11504.57,64.52,2.735,211.7484333,7.838
2010-11-26,1,14.0,38256.98,64.52,2.735,211.7484333,7.838
2010-11-26,1,91.0,57154.78,64.52,2.735,211.7484333,7.838
2010-11-26,1,40.0,56333.22,64.52,2.735,211.7484333,7.838
2010-12-03,0,8.0,36222.74,49.27,2.708,211.607193,7.838
2010-12-03,0,58.0,2969.0,49.27,2.708,211.607193,7.838
2010-12-03,0,33.0,8736.0,49.27,2.708,211.607193,7.838
2010-12-03,0,41.0,1238.0,49.27,2.708,211.607193,7.838
2010-12-03,0,67.0,5900.71,49.27,2.708,211.607193,7.838
2010-12-03,0,79.0,32861.33,49.27,2.708,211.607193,7.838
2010-12-03,0,56.0,1849.72,49.27,2.708,211.607193,7.838
2010-12-03,0,31.0,3199.9,49.27,2.708,211.607193,7.838
2010-12-03,0,95.0,100834.31,49.27,2.708,211.607193,7.838
2010-12-03,0,48.0,675.0,49.27,2.708,211.607193,7.838
2010-12-03,0,6.0,6356.96,49.27,2.708,211.607193,7.838
2010-12-03,0,42.0,7032.59,49.27,2.708,211.607193,7.838
2010-12-03,0,20.0,2656.78,49.27,2.708,211.607193,7.838
2010-12-03,0,74.0,9942.74,49.27,2.708,211.607193,7.838
2010-12-03,0,21.0,8844.39,49.27,2.708,211.607193,7.838
2010-12-03,0,12.0,7943.22,49.27,2.708,211.607193,7.838
2010-12-03,0,5.0,36472.02,49.27,2.708,211.607193,7.838
2010-12-03,0,49.0,10253.73,49.27,2.708,211.607193,7.838
2010-12-03,0,30.0,2830.96,49.27,2.708,211.607193,7.838
2010-12-03,0,2.0,44405.02,49.27,2.708,211.607193,7.838
2010-12-03,0,93.0,56070.53,49.27,2.708,211.607193,7.838
2010-12-03,0,3.0,10856.85,49.27,2.708,211.607193,7.838
2010-12-03,0,17.0,11045.34,49.27,2.708,211.607193,7.838
2010-12-03,0,97.0,30659.4,49.27,2.708,211.607193,7.838
2010-12-03,0,11.0,29564.78,49.27,2.708,211.607193,7.838
2010-12-03,0,22.0,9384.42,49.27,2.708,211.607193,7.838
2010-12-03,0,37.0,2475.6,49.27,2.708,211.607193,7.838
2010-12-03,0,92.0,119421.7,49.27,2.708,211.607193,7.838
2010-12-03,0,32.0,9755.72,49.27,2.708,211.607193,7.838
2010-12-03,0,98.0,10262.38,49.27,2.708,211.607193,7.838
2010-12-03,0,96.0,23153.17,49.27,2.708,211.607193,7.838
2010-12-03,0,16.0,4716.26,49.27,2.708,211.607193,7.838
2010-12-03,0,59.0,2457.54,49.27,2.708,211.607193,7.838
2010-12-03,0,38.0,87338.34,49.27,2.708,211.607193,7.838
2010-12-03,0,13.0,36170.88,49.27,2.708,211.607193,7.838
2010-12-03,0,82.0,25685.14,49.27,2.708,211.607193,7.838
2010-12-03,0,4.0,37110.55,49.27,2.708,211.607193,7.838
2010-12-03,0,94.0,45989.26,49.27,2.708,211.607193,7.838
2010-12-03,0,36.0,2188.0,49.27,2.708,211.607193,7.838
2010-12-03,0,1.0,22517.56,49.27,2.708,211.607193,7.838
2010-12-03,0,83.0,4037.17,49.27,2.708,211.607193,7.838
2010-12-03,0,7.0,47406.83,49.27,2.708,211.607193,7.838
2010-12-03,0,81.0,26820.53,49.27,2.708,211.607193,7.838
2010-12-03,0,28.0,731.31,49.27,2.708,211.607193,7.838
2010-12-03,0,52.0,3781.13,49.27,2.708,211.607193,7.838
2010-12-03,0,60.0,1540.0,49.27,2.708,211.607193,7.838
2010-12-03,0,85.0,4648.21,49.27,2.708,211.607193,7.838
2010-12-03,0,72.0,54268.03,49.27,2.708,211.607193,7.838
2010-12-03,0,40.0,63116.31,49.27,2.708,211.607193,7.838
2010-12-03,0,24.0,8971.35,49.27,2.708,211.607193,7.838
2010-12-03,0,90.0,73277.05,49.27,2.708,211.607193,7.838
2010-12-03,0,10.0,26558.42,49.27,2.708,211.607193,7.838
2010-12-03,0,87.0,52678.88,49.27,2.708,211.607193,7.838
2010-12-03,0,55.0,18661.25,49.27,2.708,211.607193,7.838
2010-12-03,0,18.0,53845.12,49.27,2.708,211.607193,7.838
2010-12-03,0,34.0,11624.3,49.27,2.708,211.607193,7.838
2010-12-03,0,25.0,10536.65,49.27,2.708,211.607193,7.838
2010-12-03,0,44.0,5773.13,49.27,2.708,211.607193,7.838
2010-12-03,0,46.0,18473.14,49.27,2.708,211.607193,7.838
2010-12-03,0,71.0,1958.0,49.27,2.708,211.607193,7.838
2010-12-03,0,19.0,1616.77,49.27,2.708,211.607193,7.838
2010-12-03,0,9.0,21979.41,49.27,2.708,211.607193,7.838
2010-12-03,0,80.0,13560.2,49.27,2.708,211.607193,7.838
2010-12-03,0,35.0,3023.0,49.27,2.708,211.607193,7.838
2010-12-03,0,23.0,24834.59,49.27,2.708,211.607193,7.838
2010-12-03,0,26.0,8572.96,49.27,2.708,211.607193,7.838
2010-12-03,0,91.0,51969.94,49.27,2.708,211.607193,7.838
2010-12-03,0,27.0,2385.59,49.27,2.708,211.607193,7.838
2010-12-03,0,29.0,5539.2,49.27,2.708,211.607193,7.838
2010-12-03,0,54.0,110.84,49.27,2.708,211.607193,7.838
2010-12-03,0,14.0,17685.93,49.27,2.708,211.607193,7.838
2010-12-10,0,6.0,6440.06,46.33,2.843,211.4659526,7.838
2010-12-10,0,33.0,9441.03,46.33,2.843,211.4659526,7.838
2010-12-10,0,41.0,1540.25,46.33,2.843,211.4659526,7.838
2010-12-10,0,32.0,12927.02,46.33,2.843,211.4659526,7.838
2010-12-10,0,92.0,145313.14,46.33,2.843,211.4659526,7.838
2010-12-10,0,85.0,5625.77,46.33,2.843,211.4659526,7.838
2010-12-10,0,79.0,33269.22,46.33,2.843,211.4659526,7.838
2010-12-10,0,42.0,7139.91,46.33,2.843,211.4659526,7.838
2010-12-10,0,95.0,111384.36,46.33,2.843,211.4659526,7.838
2010-12-10,0,67.0,8274.85,46.33,2.843,211.4659526,7.838
2010-12-10,0,21.0,9160.14,46.33,2.843,211.4659526,7.838
2010-12-10,0,1.0,31497.65,46.33,2.843,211.4659526,7.838
2010-12-10,0,22.0,12258.11,46.33,2.843,211.4659526,7.838
2010-12-10,0,44.0,6310.08,46.33,2.843,211.4659526,7.838
2010-12-10,0,74.0,9862.93,46.33,2.843,211.4659526,7.838
2010-12-10,0,56.0,1910.24,46.33,2.843,211.4659526,7.838
2010-12-10,0,7.0,63896.89,46.33,2.843,211.4659526,7.838
2010-12-10,0,72.0,44605.69,46.33,2.843,211.4659526,7.838
2010-12-10,0,82.0,29846.11,46.33,2.843,211.4659526,7.838
2010-12-10,0,97.0,36498.68,46.33,2.843,211.4659526,7.838
2010-12-10,0,36.0,2278.0,46.33,2.843,211.4659526,7.838
2010-12-10,0,14.0,19587.66,46.33,2.843,211.4659526,7.838
2010-12-10,0,58.0,2013.0,46.33,2.843,211.4659526,7.838
2010-12-10,0,37.0,2334.49,46.33,2.843,211.4659526,7.838
2010-12-10,0,18.0,47266.75,46.33,2.843,211.4659526,7.838
2010-12-10,0,83.0,5768.47,46.33,2.843,211.4659526,7.838
2010-12-10,0,12.0,7204.15,46.33,2.843,211.4659526,7.838
2010-12-10,0,49.0,11294.51,46.33,2.843,211.4659526,7.838
2010-12-10,0,30.0,2697.0,46.33,2.843,211.4659526,7.838
2010-12-10,0,96.0,26809.63,46.33,2.843,211.4659526,7.838
2010-12-10,0,93.0,72089.33,46.33,2.843,211.4659526,7.838
2010-12-10,0,31.0,3731.0,46.33,2.843,211.4659526,7.838
2010-12-10,0,20.0,2863.79,46.33,2.843,211.4659526,7.838
2010-12-10,0,94.0,50531.16,46.33,2.843,211.4659526,7.838
2010-12-10,0,87.0,45843.52,46.33,2.843,211.4659526,7.838
2010-12-10,0,9.0,26639.65,46.33,2.843,211.4659526,7.838
2010-12-10,0,3.0,11219.78,46.33,2.843,211.4659526,7.838
2010-12-10,0,27.0,3035.7,46.33,2.843,211.4659526,7.838
2010-12-10,0,34.0,12446.8,46.33,2.843,211.4659526,7.838
2010-12-10,0,5.0,49517.17,46.33,2.843,211.4659526,7.838
2010-12-10,0,98.0,14341.46,46.33,2.843,211.4659526,7.838
2010-12-10,0,16.0,4919.99,46.33,2.843,211.4659526,7.838
2010-12-10,0,48.0,2020.0,46.33,2.843,211.4659526,7.838
2010-12-10,0,2.0,46955.82,46.33,2.843,211.4659526,7.838
2010-12-10,0,38.0,69386.52,46.33,2.843,211.4659526,7.838
2010-12-10,0,40.0,60654.17,46.33,2.843,211.4659526,7.838
2010-12-10,0,11.0,27581.07,46.33,2.843,211.4659526,7.838
2010-12-10,0,54.0,51.84,46.33,2.843,211.4659526,7.838
2010-12-10,0,71.0,2004.66,46.33,2.843,211.4659526,7.838
2010-12-10,0,35.0,2735.0,46.33,2.843,211.4659526,7.838
2010-12-10,0,19.0,1576.73,46.33,2.843,211.4659526,7.838
2010-12-10,0,91.0,63496.85,46.33,2.843,211.4659526,7.838
2010-12-10,0,25.0,11086.99,46.33,2.843,211.4659526,7.838
2010-12-10,0,28.0,1050.63,46.33,2.843,211.4659526,7.838
2010-12-10,0,55.0,20224.52,46.33,2.843,211.4659526,7.838
2010-12-10,0,24.0,10646.0,46.33,2.843,211.4659526,7.838
2010-12-10,0,52.0,3524.51,46.33,2.843,211.4659526,7.838
2010-12-10,0,8.0,35188.54,46.33,2.843,211.4659526,7.838
2010-12-10,0,60.0,1486.2,46.33,2.843,211.4659526,7.838
2010-12-10,0,17.0,11917.53,46.33,2.843,211.4659526,7.838
2010-12-10,0,13.0,34749.11,46.33,2.843,211.4659526,7.838
2010-12-10,0,4.0,36364.31,46.33,2.843,211.4659526,7.838
2010-12-10,0,10.0,28569.66,46.33,2.843,211.4659526,7.838
2010-12-10,0,29.0,7917.07,46.33,2.843,211.4659526,7.838
2010-12-10,0,80.0,17072.7,46.33,2.843,211.4659526,7.838
2010-12-10,0,81.0,28246.47,46.33,2.843,211.4659526,7.838
2010-12-10,0,23.0,31241.47,46.33,2.843,211.4659526,7.838
2010-12-10,0,46.0,22154.5,46.33,2.843,211.4659526,7.838
2010-12-10,0,26.0,8726.6,46.33,2.843,211.4659526,7.838
2010-12-10,0,90.0,79620.55,46.33,2.843,211.4659526,7.838
2010-12-10,0,59.0,4729.1,46.33,2.843,211.4659526,7.838
2010-12-17,0,92.0,156941.48,49.84,2.869,211.4053124,7.838
2010-12-17,0,98.0,18101.81,49.84,2.869,211.4053124,7.838
2010-12-17,0,32.0,20124.62,49.84,2.869,211.4053124,7.838
2010-12-17,0,74.0,10331.13,49.84,2.869,211.4053124,7.838
2010-12-17,0,85.0,8058.77,49.84,2.869,211.4053124,7.838
2010-12-17,0,25.0,12313.4,49.84,2.869,211.4053124,7.838
2010-12-17,0,67.0,11790.19,49.84,2.869,211.4053124,7.838
2010-12-17,0,5.0,59589.48,49.84,2.869,211.4053124,7.838
2010-12-17,0,44.0,7296.46,49.84,2.869,211.4053124,7.838
2010-12-17,0,21.0,10135.43,49.84,2.869,211.4053124,7.838
2010-12-17,0,37.0,2430.16,49.84,2.869,211.4053124,7.838
2010-12-17,0,22.0,13589.23,49.84,2.869,211.4053124,7.838
2010-12-17,0,95.0,116521.67,49.84,2.869,211.4053124,7.838
2010-12-17,0,1.0,44912.86,49.84,2.869,211.4053124,7.838
2010-12-17,0,72.0,67832.13,49.84,2.869,211.4053124,7.838
2010-12-17,0,30.0,3260.88,49.84,2.869,211.4053124,7.838
2010-12-17,0,33.0,11557.72,49.84,2.869,211.4053124,7.838
2010-12-17,0,58.0,3116.0,49.84,2.869,211.4053124,7.838
2010-12-17,0,79.0,31340.51,49.84,2.869,211.4053124,7.838
2010-12-17,0,3.0,11986.84,49.84,2.869,211.4053124,7.838
2010-12-17,0,7.0,96198.12,49.84,2.869,211.4053124,7.838
2010-12-17,0,81.0,28357.4,49.84,2.869,211.4053124,7.838
2010-12-17,0,28.0,1071.86,49.84,2.869,211.4053124,7.838
2010-12-17,0,55.0,29029.83,49.84,2.869,211.4053124,7.838
2010-12-17,0,6.0,12078.11,49.84,2.869,211.4053124,7.838
2010-12-17,0,16.0,5513.25,49.84,2.869,211.4053124,7.838
2010-12-17,0,20.0,3289.02,49.84,2.869,211.4053124,7.838
2010-12-17,0,48.0,2098.0,49.84,2.869,211.4053124,7.838
2010-12-17,0,40.0,62733.74,49.84,2.869,211.4053124,7.838
2010-12-17,0,59.0,9201.96,49.84,2.869,211.4053124,7.838
2010-12-17,0,2.0,49303.28,49.84,2.869,211.4053124,7.838
2010-12-17,0,13.0,35237.93,49.84,2.869,211.4053124,7.838
2010-12-17,0,18.0,35120.62,49.84,2.869,211.4053124,7.838
2010-12-17,0,27.0,3190.2,49.84,2.869,211.4053124,7.838
